id,user_id,source,action,created_at,details
44645,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:25:27.480042,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
44647,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,final-test,user_prediction,2025-02-20 12:25:27.869673,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3"",""feedback"":""All factors make this person lean towards making more than 50K.  ""}"
44649,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,user_prediction,2025-02-20 12:25:28.244818,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""0"",""feedback"":""I meant to press over £50k - based on investment outcome and hours working week.""}"
44651,fed1bfbc-0056-4c31-b64c-10e8b4355a61,intro-test,handleNext,2025-02-20 12:25:29.532800,"{""datapoint_count_new"":8}"
44653,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:29.751331,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44655,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:25:30.685756,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""over 50k""}"
44738,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:26:55.040391,"{""datapoint_count_new"":5}"
44652,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:29.750374,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44654,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,handleNext,2025-02-20 12:25:30.159006,"{""datapoint_count_new"":2}"
44657,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:25:34.989763,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44658,fed1bfbc-0056-4c31-b64c-10e8b4355a61,intro-test,user_prediction,2025-02-20 12:25:37.407895,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
44660,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:25:39.744422,"{""datapoint_count"":1,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
44661,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:39.885621,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44662,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:41.382848,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?"",""question_id"":""ceterisParibus""}"
44664,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,user_prediction,2025-02-20 12:25:42.642380,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
44666,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:46.508810,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?"",""question_id"":""ceterisParibus""}"
44668,fed1bfbc-0056-4c31-b64c-10e8b4355a61,intro-test,handleNext,2025-02-20 12:25:47.964908,"{""datapoint_count_new"":10}"
44670,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:48.343945,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44672,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:25:48.709342,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?"",""question_id"":""ceterisParibus""}"
44673,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:25:54.920562,"{""datapoint_count"":1,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44678,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,user_prediction,2025-02-20 12:25:55.812684,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
44680,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,handleNext,2025-02-20 12:25:56.810492,"{""datapoint_count_new"":8}"
44682,fed1bfbc-0056-4c31-b64c-10e8b4355a61,teaching,handleNext,2025-02-20 12:25:59.052130,"{""datapoint_count_new"":1}"
44690,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:26:07.062430,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?"",""question_id"":""ceterisParibus""}"
44692,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,user_prediction,2025-02-20 12:26:08.555709,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""Age, blue collar, no investments.""}"
44694,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:26:08.900836,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?"",""question_id"":""ceterisParibus""}"
44696,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,handleNext,2025-02-20 12:26:09.966312,"{""datapoint_count_new"":1}"
44698,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,final-test,user_prediction,2025-02-20 12:26:16.638403,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""This person is fairly young and hasn't had a major investment, likely meaning they earn less.  ""}"
44700,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,final-test,handleNext,2025-02-20 12:26:17.375080,"{""datapoint_count_new"":7}"
44702,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,handleNext,2025-02-20 12:26:18.310327,"{""datapoint_count_new"":9}"
44705,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:26:22.236300,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44707,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:26:22.758284,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k""}"
44709,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:26:23.073307,"{""datapoint_count"":5,""question"":""How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?"",""question_id"":""globalPdp""}"
44710,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,handleNext,2025-02-20 12:26:26.000506,"{""datapoint_count_new"":2}"
44712,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:26:29.717469,"{""datapoint_count_new"":3}"
44714,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,handleNext,2025-02-20 12:26:30.926402,"{""datapoint_count_new"":10}"
44716,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:26:32.248358,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k""}"
44656,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:25:34.987199,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44659,fed1bfbc-0056-4c31-b64c-10e8b4355a61,intro-test,handleNext,2025-02-20 12:25:38.414311,"{""datapoint_count_new"":9}"
44663,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:41.383566,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?"",""question_id"":""ceterisParibus""}"
44665,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,handleNext,2025-02-20 12:25:43.120262,"{""datapoint_count_new"":7}"
44667,fed1bfbc-0056-4c31-b64c-10e8b4355a61,intro-test,user_prediction,2025-02-20 12:25:47.273052,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""4""}"
44669,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:25:48.342974,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44671,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:25:48.708546,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?"",""question_id"":""ceterisParibus""}"
44674,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:25:54.921514,"{""datapoint_count"":1,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44677,2ea7e357-24d4-4e73-87f0-387baf554780,final-test,user_prediction,2025-02-20 12:25:55.759198,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""4"",""feedback"":""Single male working in sales with investments over $5k, the individual also has an associate degree which means he's qualified, the salary of over $50000 will be met in this role. ""}"
44679,2ea7e357-24d4-4e73-87f0-387baf554780,final-test,handleNext,2025-02-20 12:25:56.363816,"{""datapoint_count_new"":2}"
44681,fed1bfbc-0056-4c31-b64c-10e8b4355a61,intro-test,user_prediction,2025-02-20 12:25:58.997011,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
44683,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:26:04.067745,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44685,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:26:04.226869,"{""datapoint_count"":1,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
44689,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:26:07.061571,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?"",""question_id"":""ceterisParibus""}"
44693,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:26:08.900184,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?"",""question_id"":""ceterisParibus""}"
44695,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,handleNext,2025-02-20 12:26:09.125902,"{""datapoint_count_new"":3}"
44697,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,user_prediction,2025-02-20 12:26:16.593634,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44699,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:26:16.693663,"{""datapoint_count_new"":2}"
44701,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,user_prediction,2025-02-20 12:26:17.836081,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
44706,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:26:22.237204,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44708,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:26:23.043211,"{""datapoint_count"":5,""question"":""How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?"",""question_id"":""globalPdp""}"
44711,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,user_prediction,2025-02-20 12:26:29.621747,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44713,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,user_prediction,2025-02-20 12:26:30.410754,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
44715,dab78679-91d9-4a0e-aa10-244ad1a69a97,test,handleNext,2025-02-20 12:26:31.137740,"{""datapoint_count_new"":5}"
44717,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:26:34.962255,"{""datapoint_count"":3,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
44722,2e82feef-f9bb-44a1-b46a-ec12e3c40246,teaching,handleNext,2025-02-20 12:26:40.520484,"{""datapoint_count_new"":1}"
44724,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,handleNext,2025-02-20 12:26:40.745737,"{""datapoint_count_new"":6}"
44726,f65a5f96-8549-44ad-b8a4-4552323c4ca7,test,handleNext,2025-02-20 12:26:45.723435,"{""datapoint_count_new"":5}"
44728,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:26:47.270621,"{""datapoint_count_new"":4}"
44730,2ea7e357-24d4-4e73-87f0-387baf554780,final-test,user_prediction,2025-02-20 12:26:48.813688,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""I believe this person will be earning less than the amount due to their young age and poor work life balance, they also have no money invested which means they might not be a high earner. ""}"
44732,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:26:49.205513,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k""}"
44734,fed1bfbc-0056-4c31-b64c-10e8b4355a61,teaching,user_prediction,2025-02-20 12:26:49.417002,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44736,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,handleNext,2025-02-20 12:26:51.986462,"{""datapoint_count_new"":4}"
44721,2e82feef-f9bb-44a1-b46a-ec12e3c40246,intro-test,user_prediction,2025-02-20 12:26:40.490801,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
44723,dab78679-91d9-4a0e-aa10-244ad1a69a97,test,user_prediction,2025-02-20 12:26:40.669266,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44725,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,user_prediction,2025-02-20 12:26:45.482758,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44727,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,user_prediction,2025-02-20 12:26:47.171566,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k""}"
44729,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:26:47.721162,"{""datapoint_count"":6,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
44731,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,user_prediction,2025-02-20 12:26:48.902628,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""Major loss in investment. Blue collar""}"
44733,2ea7e357-24d4-4e73-87f0-387baf554780,final-test,handleNext,2025-02-20 12:26:49.379360,"{""datapoint_count_new"":3}"
44735,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,handleNext,2025-02-20 12:26:49.931629,"{""datapoint_count_new"":4}"
44737,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,user_prediction,2025-02-20 12:26:54.935496,"{""datapoint_count"":4,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44739,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,user_prediction,2025-02-20 12:26:55.269497,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""over 50k""}"
44743,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:26:57.131364,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""over 50k""}"
44745,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:26:59.312733,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?"",""question_id"":""ceterisParibus""}"
44747,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:27:01.438454,"{""datapoint_count"":5,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
44746,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:26:59.313616,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?"",""question_id"":""ceterisParibus""}"
44748,fed1bfbc-0056-4c31-b64c-10e8b4355a61,teaching,question,2025-02-20 12:27:04.123424,"{""datapoint_count"":1,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
44749,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:08.711762,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
44750,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:08.712521,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
44751,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,handleNext,2025-02-20 12:27:11.316494,"{""datapoint_count_new"":5}"
44752,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,final-test,user_prediction,2025-02-20 12:27:13.777845,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3"",""feedback"":""Being married, professional, and having a major investment lead me to believe that they would earn more than 50k.  ""}"
44753,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,user_prediction,2025-02-20 12:27:14.490272,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""Service job, losses and married.""}"
44754,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,final-test,handleNext,2025-02-20 12:27:14.513500,"{""datapoint_count_new"":8}"
44755,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,handleNext,2025-02-20 12:27:15.036646,"{""datapoint_count_new"":5}"
44756,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,user_prediction,2025-02-20 12:27:16.161429,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""over 50k""}"
44757,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:27:16.256436,"{""datapoint_count_new"":6}"
44758,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:16.432681,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44759,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:16.433592,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44760,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:27:20.429365,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k""}"
44761,f65a5f96-8549-44ad-b8a4-4552323c4ca7,test,user_prediction,2025-02-20 12:27:21.033732,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44762,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,handleNext,2025-02-20 12:27:21.335822,"{""datapoint_count_new"":6}"
44763,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:27:23.062391,"{""datapoint_count"":6,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
44764,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:23.650759,"{""datapoint_count"":6,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
44765,fed1bfbc-0056-4c31-b64c-10e8b4355a61,teaching,question,2025-02-20 12:27:23.960528,"{""datapoint_count"":1,""question"":""Why are these the most important attributes?"",""question_id"":""followupWhyThisFeatureImportant""}"
44766,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,question,2025-02-20 12:27:28.552226,"{""datapoint_count"":6,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
44767,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:29.637517,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44768,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:29.693514,"{""datapoint_count"":6,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44769,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,user_prediction,2025-02-20 12:27:29.943872,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k""}"
44770,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,handleNext,2025-02-20 12:27:31.668305,"{""datapoint_count_new"":6}"
44772,dab78679-91d9-4a0e-aa10-244ad1a69a97,test,handleNext,2025-02-20 12:27:34.008580,"{""datapoint_count_new"":6}"
44773,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:27:35.237447,"{""datapoint_count"":1,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44774,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:27:35.238369,"{""datapoint_count"":1,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
44775,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,user_prediction,2025-02-20 12:27:35.745385,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""under 50k""}"
44777,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:27:35.926719,"{""datapoint_count"":6,""question"":""How <b>confident</b> is the model in the prediction <b>for this person</b>?"",""question_id"":""modelConfidence""}"
44778,2e82feef-f9bb-44a1-b46a-ec12e3c40246,teaching,user_prediction,2025-02-20 12:27:35.932396,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44779,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:27:35.994145,"{""datapoint_count_new"":7}"
44781,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,handleNext,2025-02-20 12:27:37.856212,"{""datapoint_count_new"":6}"
44780,906f3db0-5356-46f1-a7ac-690f5c5cfceb,final-test,user_prediction,2025-02-20 12:27:37.136347,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2"",""feedback"":""Despite losses age and white collar job""}"
44782,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:27:38.579231,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""over 50k""}"
44784,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,handleNext,2025-02-20 12:27:40.858151,"{""datapoint_count_new"":7}"
44786,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:27:40.890985,"{""datapoint_count"":6,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
44788,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,test,user_prediction,2025-02-20 12:27:42.779923,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44790,3ed2a7a8-fe74-49cb-ba4a-a1cad09922ee,final-test,user_prediction,2025-02-20 12:27:43.714388,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""The lack of investments leads me to believe it would be predicted that they earn less.  ""}"
44792,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:27:45.340298,"{""datapoint_count"":1,""question"":""How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?"",""question_id"":""globalPdp""}"
44794,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:27:45.665524,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k""}"
44796,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:49.304225,"{""datapoint_count"":7,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
44800,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:27:53.584136,"{""datapoint_count_new"":9}"
44802,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:54.351409,"{""datapoint_count"":7,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
44806,2e82feef-f9bb-44a1-b46a-ec12e3c40246,teaching,proceeding_stop,2025-02-20 12:27:55.976665,"{""datapoint_count"":1,""message"":{""feedback"":true,""followup"":null,""id"":""987f8ccc-1ba2-49f2-a3cb-88e069bd9725"",""isUser"":false,""reasoning"":"""",""text"":""Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...""}}"
44808,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,user_prediction,2025-02-20 12:27:57.045559,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k""}"
44810,dab78679-91d9-4a0e-aa10-244ad1a69a97,teaching,question,2025-02-20 12:27:59.417569,"{""datapoint_count"":7,""question"":""Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?"",""question_id"":""ceterisParibus""}"
44812,f65a5f96-8549-44ad-b8a4-4552323c4ca7,teaching,question,2025-02-20 12:27:59.594735,"{""datapoint_count"":6,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
44814,1fd0db1c-ac5c-499e-b4dc-8f9d5d9abc07,teaching,handleNext,2025-02-20 12:28:02.358217,"{""datapoint_count_new"":10}"
