id,user_id,source,action,created_at,details
42672,participant_0032,teaching,question,2025-02-20 10:18:45.777447,"{""datapoint_count"":1,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
42673,participant_0032,test,handleNext,2025-02-20 10:18:48.474367,"{""datapoint_count_new"":1}"
42674,participant_0032,test,user_prediction,2025-02-20 10:19:05.585701,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42675,participant_0032,teaching,handleNext,2025-02-20 10:19:05.693055,"{""datapoint_count_new"":2}"
42676,participant_0032,teaching,user_prediction,2025-02-20 10:19:09.721869,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42677,participant_0032,teaching,question,2025-02-20 10:19:14.079111,"{""datapoint_count"":2,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
42678,participant_0018,teaching,question,2025-02-20 10:19:14.909246,"{""datapoint_count"":1,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
42679,participant_0032,teaching,question,2025-02-20 10:19:18.539257,"{""datapoint_count"":2,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
42680,participant_0032,teaching,question,2025-02-20 10:19:18.562661,"{""datapoint_count"":2,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
42681,participant_0018,teaching,question,2025-02-20 10:19:22.889613,"{""datapoint_count"":1,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
42682,participant_0018,teaching,question,2025-02-20 10:19:22.891223,"{""datapoint_count"":1,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
42683,participant_0032,test,handleNext,2025-02-20 10:19:27.142937,"{""datapoint_count_new"":2}"
42684,participant_0032,test,user_prediction,2025-02-20 10:19:30.738596,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""over 50k""}"
42685,participant_0032,teaching,handleNext,2025-02-20 10:19:30.834112,"{""datapoint_count_new"":3}"
42686,participant_0018,test,handleNext,2025-02-20 10:19:31.546308,"{""datapoint_count_new"":1}"
42687,participant_0032,teaching,user_prediction,2025-02-20 10:19:35.976439,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k""}"
42688,participant_0032,teaching,question,2025-02-20 10:19:42.490223,"{""datapoint_count"":3,""question"":""Which <b>group of attributes</b> is most important for <b>for this person</b>?"",""question_id"":""anchor""}"
42689,participant_0032,teaching,question,2025-02-20 10:19:45.385156,"{""datapoint_count"":3,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
42690,participant_0018,test,user_prediction,2025-02-20 10:19:51.331235,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42691,participant_0018,teaching,handleNext,2025-02-20 10:19:51.433891,"{""datapoint_count_new"":2}"
42692,participant_0032,test,handleNext,2025-02-20 10:19:52.433346,"{""datapoint_count_new"":3}"
42693,participant_0018,teaching,user_prediction,2025-02-20 10:20:00.630722,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42694,participant_0032,test,user_prediction,2025-02-20 10:20:01.856459,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42695,participant_0032,teaching,handleNext,2025-02-20 10:20:01.965778,"{""datapoint_count_new"":4}"
42696,participant_0018,teaching,question,2025-02-20 10:20:05.368934,"{""datapoint_count"":2,""question"":""How <b>confident</b> is the model in the prediction <b>for this person</b>?"",""question_id"":""modelConfidence""}"
42697,participant_0032,teaching,user_prediction,2025-02-20 10:20:07.120618,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42698,participant_0018,teaching,question,2025-02-20 10:20:10.445518,"{""datapoint_count"":2,""question"":""Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?"",""question_id"":""ceterisParibus""}"
42699,participant_0018,teaching,question,2025-02-20 10:20:10.446723,"{""datapoint_count"":2,""question"":""Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?"",""question_id"":""ceterisParibus""}"
42700,participant_0032,teaching,question,2025-02-20 10:20:10.666597,"{""datapoint_count"":4,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
42701,participant_0032,teaching,question,2025-02-20 10:20:12.366923,"{""datapoint_count"":4,""question"":""How <b>confident</b> is the model in the prediction <b>for this person</b>?"",""question_id"":""modelConfidence""}"
42702,participant_0018,teaching,question,2025-02-20 10:20:14.399141,"{""datapoint_count"":2,""question"":""How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?"",""question_id"":""globalPdp""}"
42703,participant_0018,teaching,question,2025-02-20 10:20:14.400489,"{""datapoint_count"":2,""question"":""How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?"",""question_id"":""globalPdp""}"
42704,participant_0032,test,handleNext,2025-02-20 10:20:15.914252,"{""datapoint_count_new"":4}"
42705,participant_0032,test,user_prediction,2025-02-20 10:20:18.794051,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""over 50k""}"
42708,participant_0018,test,handleNext,2025-02-20 10:20:28.123086,"{""datapoint_count_new"":2}"
42710,participant_0032,teaching,question,2025-02-20 10:20:35.569523,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
42712,participant_0018,teaching,handleNext,2025-02-20 10:20:35.689524,"{""datapoint_count_new"":3}"
42714,participant_0032,teaching,question,2025-02-20 10:20:44.206910,"{""datapoint_count"":5,""question"":""How are the different values of <b>Work Life Balance</b> <b>distributed</b> in the dataset?"",""question_id"":""featureStatistics""}"
42716,participant_0032,test,handleNext,2025-02-20 10:20:46.611155,"{""datapoint_count_new"":5}"
42718,participant_0032,test,user_prediction,2025-02-20 10:20:53.106156,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42720,participant_0018,test,user_prediction,2025-02-20 10:20:57.256002,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k""}"
42722,participant_0032,teaching,user_prediction,2025-02-20 10:20:59.802384,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42724,participant_0018,teaching,user_prediction,2025-02-20 10:21:07.007452,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42726,participant_0018,test,handleNext,2025-02-20 10:21:09.312037,"{""datapoint_count_new"":4}"
42728,participant_0018,test,user_prediction,2025-02-20 10:21:14.006019,"{""datapoint_count"":4,""prediction"":""I don't know"",""true_label"":""over 50k""}"
42730,participant_0032,test,user_prediction,2025-02-20 10:21:19.617318,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42732,participant_0032,teaching,user_prediction,2025-02-20 10:21:23.808401,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42734,participant_0032,teaching,question,2025-02-20 10:21:27.670082,"{""datapoint_count"":7,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
42736,participant_0032,teaching,question,2025-02-20 10:21:32.917374,"{""datapoint_count"":7,""question"":""How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?"",""question_id"":""featureStatistics""}"
42738,participant_0032,test,handleNext,2025-02-20 10:21:35.288545,"{""datapoint_count_new"":7}"
42740,participant_0032,test,user_prediction,2025-02-20 10:21:43.305106,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42742,participant_0032,teaching,user_prediction,2025-02-20 10:21:48.734142,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k""}"
42744,participant_0032,teaching,question,2025-02-20 10:21:54.287459,"{""datapoint_count"":8,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
42746,participant_0032,test,handleNext,2025-02-20 10:21:58.066020,"{""datapoint_count_new"":8}"
42748,participant_0032,teaching,handleNext,2025-02-20 10:22:01.248081,"{""datapoint_count_new"":9}"
42750,participant_0032,teaching,user_prediction,2025-02-20 10:22:08.033916,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""over 50k""}"
42752,participant_0018,teaching,handleNext,2025-02-20 10:22:09.642554,"{""datapoint_count_new"":6}"
42754,participant_0018,teaching,user_prediction,2025-02-20 10:22:14.825026,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42756,participant_0018,test,handleNext,2025-02-20 10:22:17.739233,"{""datapoint_count_new"":6}"
42758,participant_0032,test,user_prediction,2025-02-20 10:22:22.770996,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42760,participant_0032,teaching,user_prediction,2025-02-20 10:22:30.248945,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42762,participant_0018,teaching,handleNext,2025-02-20 10:22:30.961509,"{""datapoint_count_new"":7}"
42764,participant_0032,teaching,question,2025-02-20 10:22:39.457437,"{""datapoint_count"":10,""question"":""How <b>confident</b> is the model in the prediction <b>for this person</b>?"",""question_id"":""modelConfidence""}"
42766,participant_0018,teaching,user_prediction,2025-02-20 10:22:41.441282,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42768,participant_0032,final-test,handleNext,2025-02-20 10:22:44.133271,"{""datapoint_count_new"":1}"
42770,participant_0018,test,handleNext,2025-02-20 10:22:48.501519,"{""datapoint_count_new"":7}"
42772,participant_0018,teaching,handleNext,2025-02-20 10:22:53.233697,"{""datapoint_count_new"":8}"
42774,participant_0018,teaching,question,2025-02-20 10:23:17.124009,"{""datapoint_count"":8,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
42776,participant_0018,test,user_prediction,2025-02-20 10:23:26.021034,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42779,participant_0018,test,handleNext,2025-02-20 10:23:37.695251,"{""datapoint_count_new"":9}"
42781,participant_0018,teaching,handleNext,2025-02-20 10:23:47.740063,"{""datapoint_count_new"":10}"
42783,participant_0032,final-test,handleNext,2025-02-20 10:23:51.104873,"{""datapoint_count_new"":2}"
42785,participant_0018,test,handleNext,2025-02-20 10:23:54.391497,"{""datapoint_count_new"":10}"
42787,participant_0018,test,user_prediction,2025-02-20 10:23:58.687522,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""over 50k""}"
42789,participant_0018,final-test,handleNext,2025-02-20 10:23:59.243839,"{""datapoint_count_new"":1}"
42791,participant_0032,final-test,handleNext,2025-02-20 10:24:09.255556,"{""datapoint_count_new"":3}"
42793,participant_0026,intro-test,handleNext,2025-02-20 10:24:20.034002,"{""datapoint_count_new"":3}"
42795,participant_0026,intro-test,handleNext,2025-02-20 10:24:36.213395,"{""datapoint_count_new"":4}"
42797,participant_0026,intro-test,handleNext,2025-02-20 10:24:44.515562,"{""datapoint_count_new"":5}"
42799,participant_0026,intro-test,handleNext,2025-02-20 10:24:52.310153,"{""datapoint_count_new"":6}"
42709,participant_0032,teaching,question,2025-02-20 10:20:35.567579,"{""datapoint_count"":5,""question"":""Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?"",""question_id"":""ceterisParibus""}"
42711,participant_0018,test,user_prediction,2025-02-20 10:20:35.585301,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42713,participant_0032,teaching,question,2025-02-20 10:20:44.205666,"{""datapoint_count"":5,""question"":""How are the different values of <b>Work Life Balance</b> <b>distributed</b> in the dataset?"",""question_id"":""featureStatistics""}"
42715,participant_0018,teaching,user_prediction,2025-02-20 10:20:45.551249,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42717,participant_0018,test,handleNext,2025-02-20 10:20:49.507344,"{""datapoint_count_new"":3}"
42719,participant_0032,teaching,handleNext,2025-02-20 10:20:53.330702,"{""datapoint_count_new"":6}"
42721,participant_0018,teaching,handleNext,2025-02-20 10:20:57.364390,"{""datapoint_count_new"":4}"
42723,participant_0032,teaching,question,2025-02-20 10:21:02.032497,"{""datapoint_count"":6,""question"":""How <b>confident</b> is the model in the prediction <b>for this person</b>?"",""question_id"":""modelConfidence""}"
42725,participant_0032,teaching,question,2025-02-20 10:21:07.280001,"{""datapoint_count"":6,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
42727,participant_0032,test,handleNext,2025-02-20 10:21:13.548535,"{""datapoint_count_new"":6}"
42729,participant_0018,teaching,handleNext,2025-02-20 10:21:14.114801,"{""datapoint_count_new"":5}"
42731,participant_0032,teaching,handleNext,2025-02-20 10:21:19.711757,"{""datapoint_count_new"":7}"
42733,participant_0018,teaching,user_prediction,2025-02-20 10:21:26.509094,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""over 50k""}"
42735,participant_0032,teaching,question,2025-02-20 10:21:27.671445,"{""datapoint_count"":7,""question"":""Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?"",""question_id"":""ceterisParibus""}"
42737,participant_0032,teaching,question,2025-02-20 10:21:32.918765,"{""datapoint_count"":7,""question"":""How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?"",""question_id"":""featureStatistics""}"
42739,participant_0018,teaching,question,2025-02-20 10:21:41.114896,"{""datapoint_count"":5,""question"":""Which <b>group of attributes</b> is most important for <b>for this person</b>?"",""question_id"":""anchor""}"
42741,participant_0032,teaching,handleNext,2025-02-20 10:21:43.414845,"{""datapoint_count_new"":8}"
42743,participant_0018,teaching,question,2025-02-20 10:21:50.508189,"{""datapoint_count"":5,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
42745,participant_0032,teaching,question,2025-02-20 10:21:55.845618,"{""datapoint_count"":8,""question"":""Which <b>group of attributes</b> is most important for <b>for this person</b>?"",""question_id"":""anchor""}"
42747,participant_0032,test,user_prediction,2025-02-20 10:22:01.153026,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42749,participant_0018,test,handleNext,2025-02-20 10:22:01.567776,"{""datapoint_count_new"":5}"
42751,participant_0018,test,user_prediction,2025-02-20 10:22:09.511998,"{""datapoint_count"":5,""prediction"":""I don't know"",""true_label"":""over 50k""}"
42753,participant_0032,teaching,question,2025-02-20 10:22:13.804481,"{""datapoint_count"":9,""question"":""How <b>confident</b> is the model in the prediction <b>for this person</b>?"",""question_id"":""modelConfidence""}"
42755,participant_0032,teaching,question,2025-02-20 10:22:16.671362,"{""datapoint_count"":9,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
42757,participant_0032,test,handleNext,2025-02-20 10:22:18.592493,"{""datapoint_count_new"":9}"
42759,participant_0032,teaching,handleNext,2025-02-20 10:22:22.866134,"{""datapoint_count_new"":10}"
42761,participant_0018,test,user_prediction,2025-02-20 10:22:30.849281,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""under 50k""}"
42763,participant_0032,teaching,question,2025-02-20 10:22:32.736018,"{""datapoint_count"":10,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
42765,participant_0032,test,handleNext,2025-02-20 10:22:41.028778,"{""datapoint_count_new"":10}"
42767,participant_0032,test,user_prediction,2025-02-20 10:22:43.552178,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""over 50k""}"
42769,participant_0018,teaching,question,2025-02-20 10:22:45.339483,"{""datapoint_count"":7,""question"":""Which <b>group of attributes</b> is most important for <b>for this person</b>?"",""question_id"":""anchor""}"
42771,participant_0018,test,user_prediction,2025-02-20 10:22:53.128643,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""over 50k""}"
42773,participant_0018,teaching,user_prediction,2025-02-20 10:23:07.312359,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k""}"
42775,participant_0018,test,handleNext,2025-02-20 10:23:21.948902,"{""datapoint_count_new"":8}"
42777,participant_0018,teaching,handleNext,2025-02-20 10:23:26.128336,"{""datapoint_count_new"":9}"
42778,participant_0018,teaching,user_prediction,2025-02-20 10:23:35.241418,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42780,participant_0018,test,user_prediction,2025-02-20 10:23:47.633680,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k""}"
42782,participant_0032,final-test,user_prediction,2025-02-20 10:23:50.518524,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2"",""feedback"":""Good occupation, high working hours, and good education""}"
42784,participant_0018,teaching,user_prediction,2025-02-20 10:23:52.566024,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k""}"
42786,participant_0026,intro-test,user_prediction,2025-02-20 10:23:58.133051,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
42788,participant_0026,intro-test,handleNext,2025-02-20 10:23:58.742581,"{""datapoint_count_new"":2}"
42790,participant_0032,final-test,user_prediction,2025-02-20 10:24:08.674524,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2"",""feedback"":""Young, blue-collar""}"
42792,participant_0026,intro-test,user_prediction,2025-02-20 10:24:19.413715,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
42794,participant_0026,intro-test,user_prediction,2025-02-20 10:24:35.613848,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
42796,participant_0026,intro-test,user_prediction,2025-02-20 10:24:43.941110,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
42798,participant_0026,intro-test,user_prediction,2025-02-20 10:24:51.625478,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
42800,participant_0032,final-test,user_prediction,2025-02-20 10:24:52.633440,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""0"",""feedback"":""Blue-collar worker""}"
42802,participant_0026,intro-test,user_prediction,2025-02-20 10:24:57.369079,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
42804,participant_0026,intro-test,user_prediction,2025-02-20 10:25:12.420861,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1""}"
42806,participant_0018,final-test,user_prediction,2025-02-20 10:25:17.416893,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""Has a degree and high level of investment income""}"
42808,participant_0026,intro-test,user_prediction,2025-02-20 10:25:22.511583,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
42810,participant_0026,intro-test,handleNext,2025-02-20 10:25:23.111773,"{""datapoint_count_new"":9}"
42812,participant_0026,intro-test,user_prediction,2025-02-20 10:25:32.621670,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
42814,participant_0018,final-test,user_prediction,2025-02-20 10:25:42.217381,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""Is young and working in blue collar environment""}"
42816,participant_0026,intro-test,user_prediction,2025-02-20 10:25:44.926854,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
42818,participant_0032,final-test,user_prediction,2025-02-20 10:26:15.569876,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""0"",""feedback"":""Good occupation and age""}"
42820,participant_0018,final-test,user_prediction,2025-02-20 10:26:16.531615,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""Is older and has money to put away for invesmtents even though it was a loss""}"
42823,participant_0032,final-test,handleNext,2025-02-20 10:26:36.688881,"{""datapoint_count_new"":7}"
42825,participant_0018,final-test,handleNext,2025-02-20 10:26:58.529324,"{""datapoint_count_new"":5}"
42827,participant_0032,final-test,handleNext,2025-02-20 10:26:59.566838,"{""datapoint_count_new"":8}"
42829,participant_0026,intro-test,handleNext,2025-02-20 10:27:15.374855,"{""datapoint_count_new"":2}"
42831,participant_0026,intro-test,handleNext,2025-02-20 10:27:21.402575,"{""datapoint_count_new"":3}"
42833,participant_0026,intro-test,handleNext,2025-02-20 10:27:26.629199,"{""datapoint_count_new"":4}"
42835,participant_0032,final-test,handleNext,2025-02-20 10:27:28.398669,"{""datapoint_count_new"":9}"
42837,participant_0018,final-test,user_prediction,2025-02-20 10:27:35.270325,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2"",""feedback"":""Age, Post-graduate Education and white collar job makes me think above 50""}"
42839,participant_0018,final-test,handleNext,2025-02-20 10:27:35.821207,"{""datapoint_count_new"":6}"
42841,participant_0026,intro-test,handleNext,2025-02-20 10:27:39.930255,"{""datapoint_count_new"":6}"
42843,participant_0026,intro-test,handleNext,2025-02-20 10:27:44.239351,"{""datapoint_count_new"":7}"
42845,participant_0026,intro-test,handleNext,2025-02-20 10:27:54.470516,"{""datapoint_count_new"":8}"
42847,participant_0018,final-test,handleNext,2025-02-20 10:28:04.413409,"{""datapoint_count_new"":7}"
42849,participant_0026,intro-test,handleNext,2025-02-20 10:28:10.986590,"{""datapoint_count_new"":9}"
42851,participant_0026,intro-test,handleNext,2025-02-20 10:28:22.530872,"{""datapoint_count_new"":10}"
42853,participant_0026,teaching,handleNext,2025-02-20 10:28:28.193571,"{""datapoint_count_new"":1}"
42855,participant_0026,teaching,question,2025-02-20 10:29:00.292012,"{""datapoint_count"":1,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
42857,participant_0018,final-test,handleNext,2025-02-20 10:29:01.292697,"{""datapoint_count_new"":8}"
42859,participant_0026,teaching,proceeding_stop,2025-02-20 10:29:15.573118,"{""datapoint_count"":1,""message"":{""feedback"":true,""followup"":null,""id"":""214696a9-89fb-4db9-a6f4-236209d6d399"",""isUser"":false,""reasoning"":"""",""text"":""Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...""}}"
42861,participant_0021,intro-test,handleNext,2025-02-20 10:29:16.203817,"{""datapoint_count_new"":2}"
42863,participant_0018,final-test,user_prediction,2025-02-20 10:29:28.330276,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""Based on age and degree I beleive over 50""}"
42865,participant_0018,final-test,handleNext,2025-02-20 10:29:28.916607,"{""datapoint_count_new"":9}"
42867,participant_0021,intro-test,user_prediction,2025-02-20 10:29:42.575478,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
42869,participant_0032,final-test,user_prediction,2025-02-20 10:29:44.667725,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""0"",""feedback"":""Low working hours""}"
42882,participant_0021,intro-test,handleNext,2025-02-20 10:30:22.715540,"{""datapoint_count_new"":6}"
42801,participant_0032,final-test,handleNext,2025-02-20 10:24:53.203307,"{""datapoint_count_new"":4}"
42803,participant_0026,intro-test,handleNext,2025-02-20 10:24:58.029996,"{""datapoint_count_new"":7}"
42805,participant_0026,intro-test,handleNext,2025-02-20 10:25:13.092293,"{""datapoint_count_new"":8}"
42807,participant_0018,final-test,handleNext,2025-02-20 10:25:18.017314,"{""datapoint_count_new"":2}"
42809,participant_0032,final-test,user_prediction,2025-02-20 10:25:22.618998,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""Occupation, and average working hours""}"
42811,participant_0032,final-test,handleNext,2025-02-20 10:25:23.487686,"{""datapoint_count_new"":5}"
42813,participant_0026,intro-test,handleNext,2025-02-20 10:25:33.260545,"{""datapoint_count_new"":10}"
42815,participant_0018,final-test,handleNext,2025-02-20 10:25:42.800787,"{""datapoint_count_new"":3}"
42817,participant_0026,teaching,handleNext,2025-02-20 10:25:45.003639,"{""datapoint_count_new"":1}"
42819,participant_0032,final-test,handleNext,2025-02-20 10:26:16.149739,"{""datapoint_count_new"":6}"
42821,participant_0018,final-test,handleNext,2025-02-20 10:26:17.079104,"{""datapoint_count_new"":4}"
42822,participant_0032,final-test,user_prediction,2025-02-20 10:26:36.107614,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""Occupation, age and working hours""}"
42824,participant_0018,final-test,user_prediction,2025-02-20 10:26:57.676210,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""0"",""feedback"":""Based on service industry and middle school its a guess at below 50k""}"
42826,participant_0032,final-test,user_prediction,2025-02-20 10:26:59.026145,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3"",""feedback"":""Occupation and high working hours""}"
42828,participant_0026,intro-test,user_prediction,2025-02-20 10:27:14.748368,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
42830,participant_0026,intro-test,user_prediction,2025-02-20 10:27:20.775020,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
42832,participant_0026,intro-test,user_prediction,2025-02-20 10:27:25.940667,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
42834,participant_0032,final-test,user_prediction,2025-02-20 10:27:27.794476,"{""datapoint_count"":8,""prediction"":""I don't know"",""true_label"":""under 50k"",""confidence_level"":""0"",""feedback"":""Torn between occupation and working hours""}"
42836,participant_0026,intro-test,user_prediction,2025-02-20 10:27:34.752853,"{""datapoint_count"":4,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""0""}"
42838,participant_0026,intro-test,handleNext,2025-02-20 10:27:35.421492,"{""datapoint_count_new"":5}"
42840,participant_0026,intro-test,user_prediction,2025-02-20 10:27:39.274786,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
42842,participant_0026,intro-test,user_prediction,2025-02-20 10:27:43.579384,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
42844,participant_0026,intro-test,user_prediction,2025-02-20 10:27:53.831308,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1""}"
42846,participant_0018,final-test,user_prediction,2025-02-20 10:28:03.826783,"{""datapoint_count"":6,""prediction"":""I don't know"",""true_label"":""over 50k"",""confidence_level"":""0"",""feedback"":""Not sure with military occupation\n""}"
42848,participant_0026,intro-test,user_prediction,2025-02-20 10:28:10.397351,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
