id,user_id,source,action,created_at,details
2062,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,user_prediction,2024-04-11 09:34:34.285758,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2073,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,user_prediction,2024-04-11 09:34:44.551689,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""over 50k""}"
2077,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:34:46.411662,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1""}"
2081,2f25fc91-03ea-46d2-9c25-feafe6abfffb,test,user_prediction,2024-04-11 09:34:50.057686,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2085,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:34:54.521049,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2086,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:34:54.598192,"{""datapoint_count_new"":2}"
2088,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:34:55.510825,"{""datapoint_count"":2,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?"",""question_id"":23}"
2091,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,user_prediction,2024-04-11 09:34:56.635373,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k""}"
2092,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:34:57.392798,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
2093,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,handleNext,2024-04-11 09:34:57.519376,"{""datapoint_count_new"":4}"
2094,5329979c-42a2-4d02-963c-367bb0ef679d,teaching,user_prediction,2024-04-11 09:34:57.593603,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""over 50k""}"
2096,2f25fc91-03ea-46d2-9c25-feafe6abfffb,test,handleNext,2024-04-11 09:34:58.842312,"{""datapoint_count_new"":8}"
2097,5329979c-42a2-4d02-963c-367bb0ef679d,test,handleNext,2024-04-11 09:35:02.391210,"{""datapoint_count_new"":10}"
2098,4cc96efc-b412-4b00-932f-7c4d627cd3cf,intro-test,user_prediction,2024-04-11 09:35:02.889475,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
2099,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,handleNext,2024-04-11 09:35:02.938053,"{""datapoint_count_new"":1}"
2100,2f25fc91-03ea-46d2-9c25-feafe6abfffb,test,user_prediction,2024-04-11 09:35:03.729561,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""over 50k""}"
2101,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,handleNext,2024-04-11 09:35:04.041907,"{""datapoint_count_new"":9}"
2104,c2812d94-73f4-45ed-a24a-b96bd10bcec6,final-test,user_prediction,2024-04-11 09:35:04.615556,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""Age and education ""}"
2105,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:35:04.680582,"{""datapoint_count"":2,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?"",""question_id"":7}"
2106,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,user_prediction,2024-04-11 09:35:10.346529,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2107,2f25fc91-03ea-46d2-9c25-feafe6abfffb,test,handleNext,2024-04-11 09:35:12.561544,"{""datapoint_count_new"":9}"
2108,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:35:13.632461,"{""datapoint_count"":1,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?"",""question_id"":7}"
2109,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:35:14.643164,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""4""}"
2110,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:35:14.712746,"{""datapoint_count_new"":3}"
2113,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:35:15.296239,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2115,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,handleNext,2024-04-11 09:35:15.442530,"{""datapoint_count_new"":5}"
2116,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:35:16.364386,"{""datapoint_count"":2,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
2117,5329979c-42a2-4d02-963c-367bb0ef679d,test,user_prediction,2024-04-11 09:35:16.520127,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k""}"
2119,5329979c-42a2-4d02-963c-367bb0ef679d,final-test,handleNext,2024-04-11 09:35:17.449162,"{""datapoint_count_new"":1}"
2122,662f5ec4-d6fe-438c-8709-7b0c01c2181e,test,handleNext,2024-04-11 09:35:20.611747,"{""datapoint_count_new"":2}"
2129,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:35:26.825620,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
2132,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:35:28.303783,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
2140,2f25fc91-03ea-46d2-9c25-feafe6abfffb,final-test,handleNext,2024-04-11 09:35:32.088889,"{""datapoint_count_new"":1}"
2142,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:35:41.344988,"{""datapoint_count"":1,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?"",""question_id"":27}"
2146,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,handleNext,2024-04-11 09:35:46.227995,"{""datapoint_count_new"":7}"
2151,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:35:52.666984,"{""datapoint_count"":3,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?"",""question_id"":23}"
2165,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,handleNext,2024-04-11 09:36:03.505326,"{""datapoint_count_new"":9}"
2186,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:36:27.370825,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2191,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:36:27.820863,"{""datapoint_count_new"":6}"
2195,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,handleNext,2024-04-11 09:36:28.001823,"{""datapoint_count_new"":4}"
2203,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,user_prediction,2024-04-11 09:36:37.440437,"{""datapoint_count"":4,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2209,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:36:41.089405,"{""datapoint_count"":2,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?"",""question_id"":23}"
2219,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:36:50.463993,"{""datapoint_count_new"":7}"
2224,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:36:52.267224,"{""datapoint_count_new"":5}"
2227,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:36:54.883340,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2238,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:37:05.856320,"{""datapoint_count_new"":6}"
2242,a69e9b28-db05-4afb-abae-08731d7ed092,intro-test,user_prediction,2024-04-11 09:37:08.439606,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2246,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:37:10.507756,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2250,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,intro-test,user_prediction,2024-04-11 09:37:11.769935,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2255,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:37:13.419992,"{""datapoint_count_new"":7}"
2265,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:37:20.850791,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""0""}"
2273,2799029f-e791-4278-afd7-5c943e27f91d,teaching,user_prediction,2024-04-11 09:37:25.360379,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k""}"
2282,a69e9b28-db05-4afb-abae-08731d7ed092,intro-test,user_prediction,2024-04-11 09:37:34.527800,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2286,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:37:34.865526,"{""datapoint_count_new"":9}"
2290,69cdc232-c8c6-4b2a-b132-4c035061ed67,intro-test,user_prediction,2024-04-11 09:37:35.756817,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
2294,89a57153-1b3e-4efd-bdd8-3fd2fd3beb41,intro-test,handleNext,2024-04-11 09:37:36.241383,"{""datapoint_count_new"":4}"
2120,2f25fc91-03ea-46d2-9c25-feafe6abfffb,test,user_prediction,2024-04-11 09:35:18.774758,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k""}"
2130,2f25fc91-03ea-46d2-9c25-feafe6abfffb,test,handleNext,2024-04-11 09:35:26.850003,"{""datapoint_count_new"":10}"
2133,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:35:29.631442,"{""datapoint_count"":1,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
2141,662f5ec4-d6fe-438c-8709-7b0c01c2181e,test,user_prediction,2024-04-11 09:35:35.445184,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2143,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,handleNext,2024-04-11 09:35:42.316560,"{""datapoint_count_new"":3}"
2150,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:35:49.492765,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2152,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:35:52.904068,"{""datapoint_count_new"":5}"
2160,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:35:57.261876,"{""datapoint_count"":1,""question"":"" What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2166,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:36:03.853331,"{""datapoint_count"":3,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? "",""question_id"":24}"
2174,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:36:11.604418,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
2177,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,handleNext,2024-04-11 09:36:14.561783,"{""datapoint_count_new"":10}"
2180,662f5ec4-d6fe-438c-8709-7b0c01c2181e,test,handleNext,2024-04-11 09:36:16.164821,"{""datapoint_count_new"":3}"
2183,4cc96efc-b412-4b00-932f-7c4d627cd3cf,test,user_prediction,2024-04-11 09:36:24.135339,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2197,e6e03c85-c9c9-4ee6-97c7-9004998451da,test,user_prediction,2024-04-11 09:36:33.543854,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2206,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,user_prediction,2024-04-11 09:36:38.555476,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k""}"
2214,2799029f-e791-4278-afd7-5c943e27f91d,teaching,handleNext,2024-04-11 09:36:46.699165,"{""datapoint_count_new"":1}"
2223,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:36:52.202027,"{""datapoint_count"":4,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2237,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:37:05.778397,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2241,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:37:07.287478,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2245,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:37:09.602988,"{""datapoint_count"":4,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
2249,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:37:11.699545,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2254,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:37:13.363440,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
2268,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:37:22.466414,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2272,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,handleNext,2024-04-11 09:37:24.581807,"{""datapoint_count_new"":3}"
2121,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,handleNext,2024-04-11 09:35:19.109807,"{""datapoint_count_new"":10}"
2127,2f25fc91-03ea-46d2-9c25-feafe6abfffb,teaching,user_prediction,2024-04-11 09:35:24.950075,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""over 50k""}"
2131,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,handleNext,2024-04-11 09:35:26.958930,"{""datapoint_count_new"":6}"
2134,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:35:29.810370,"{""datapoint_count"":1,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?"",""question_id"":23}"
2138,2f25fc91-03ea-46d2-9c25-feafe6abfffb,test,user_prediction,2024-04-11 09:35:31.729259,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2144,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:35:46.116657,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
2148,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:35:46.705415,"{""datapoint_count"":1,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? "",""question_id"":24}"
2153,e6e03c85-c9c9-4ee6-97c7-9004998451da,test,handleNext,2024-04-11 09:35:52.926626,"{""datapoint_count_new"":1}"
2157,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:35:55.278634,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2161,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:35:57.263376,"{""datapoint_count"":1,""question"":"" What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2167,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:36:05.671299,"{""datapoint_count"":1,""question"":"" How are the different values of Marital Status <b>distributed</b> in the dataset?"",""question_id"":13}"
2173,4cc96efc-b412-4b00-932f-7c4d627cd3cf,test,handleNext,2024-04-11 09:36:10.399352,"{""datapoint_count_new"":1}"
2175,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:36:12.638129,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
2178,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:36:14.640267,"{""datapoint_count_new"":2}"
2184,662f5ec4-d6fe-438c-8709-7b0c01c2181e,test,user_prediction,2024-04-11 09:36:25.675050,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""over 50k""}"
2193,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:36:27.849908,"{""datapoint_count_new"":3}"
2207,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:36:40.529191,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""0""}"
2212,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:36:46.304062,"{""datapoint_count"":4,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?"",""question_id"":7}"
2225,89a57153-1b3e-4efd-bdd8-3fd2fd3beb41,intro-test,user_prediction,2024-04-11 09:36:54.535986,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
2228,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:36:54.884886,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2243,a69e9b28-db05-4afb-abae-08731d7ed092,intro-test,handleNext,2024-04-11 09:37:08.509466,"{""datapoint_count_new"":2}"
2247,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:37:10.572075,"{""datapoint_count_new"":8}"
2251,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,intro-test,handleNext,2024-04-11 09:37:11.846707,"{""datapoint_count_new"":2}"
2256,89a57153-1b3e-4efd-bdd8-3fd2fd3beb41,intro-test,user_prediction,2024-04-11 09:37:13.895927,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
2260,4cc96efc-b412-4b00-932f-7c4d627cd3cf,test,handleNext,2024-04-11 09:37:16.398114,"{""datapoint_count_new"":2}"
2263,a69e9b28-db05-4afb-abae-08731d7ed092,intro-test,user_prediction,2024-04-11 09:37:19.635264,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
2266,4cc96efc-b412-4b00-932f-7c4d627cd3cf,test,user_prediction,2024-04-11 09:37:21.071193,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""under 50k""}"
2128,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,user_prediction,2024-04-11 09:35:25.401502,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k""}"
2135,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:35:31.072951,"{""datapoint_count_new"":4}"
2149,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,user_prediction,2024-04-11 09:35:48.685147,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""over 50k""}"
2158,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,handleNext,2024-04-11 09:35:55.438929,"{""datapoint_count_new"":8}"
2164,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:36:03.341470,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
2168,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:36:05.672969,"{""datapoint_count"":1,""question"":"" How are the different values of Marital Status <b>distributed</b> in the dataset?"",""question_id"":13}"
2185,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:36:25.985147,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
2190,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,handleNext,2024-04-11 09:36:27.795162,"{""datapoint_count_new"":2}"
2198,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,handleNext,2024-04-11 09:36:33.721323,"{""datapoint_count_new"":2}"
2208,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:36:40.608425,"{""datapoint_count_new"":4}"
2213,2799029f-e791-4278-afd7-5c943e27f91d,intro-test,user_prediction,2024-04-11 09:36:46.651325,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
2216,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:36:48.621005,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
2226,89a57153-1b3e-4efd-bdd8-3fd2fd3beb41,intro-test,handleNext,2024-04-11 09:36:54.615059,"{""datapoint_count_new"":2}"
2244,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,user_prediction,2024-04-11 09:37:08.603829,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k""}"
2248,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,question,2024-04-11 09:37:11.698382,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2257,89a57153-1b3e-4efd-bdd8-3fd2fd3beb41,intro-test,handleNext,2024-04-11 09:37:13.960150,"{""datapoint_count_new"":3}"
2264,a69e9b28-db05-4afb-abae-08731d7ed092,intro-test,handleNext,2024-04-11 09:37:19.715691,"{""datapoint_count_new"":3}"
2267,662f5ec4-d6fe-438c-8709-7b0c01c2181e,teaching,question,2024-04-11 09:37:21.598058,"{""datapoint_count"":4,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?"",""question_id"":7}"
2271,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,handleNext,2024-04-11 09:37:24.478124,"{""datapoint_count_new"":8}"
2275,a69e9b28-db05-4afb-abae-08731d7ed092,intro-test,user_prediction,2024-04-11 09:37:29.313930,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
2284,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:37:34.788156,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
2292,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:37:36.090094,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2296,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,user_prediction,2024-04-11 09:37:38.229291,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""over 50k""}"
2307,4cc96efc-b412-4b00-932f-7c4d627cd3cf,teaching,handleNext,2024-04-11 09:37:43.599277,"{""datapoint_count_new"":4}"
2311,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,user_prediction,2024-04-11 09:37:47.996923,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2270,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:37:24.327725,"{""datapoint_count_new"":9}"
2283,a69e9b28-db05-4afb-abae-08731d7ed092,intro-test,handleNext,2024-04-11 09:37:34.611737,"{""datapoint_count_new"":5}"
2287,9128d6cc-0274-4c6f-8ae8-c5b8a675f883,intro-test,handleNext,2024-04-11 09:37:34.930100,"{""datapoint_count_new"":2}"
2291,69cdc232-c8c6-4b2a-b132-4c035061ed67,intro-test,handleNext,2024-04-11 09:37:35.841237,"{""datapoint_count_new"":2}"
2295,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:37:36.325965,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2303,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,intro-test,handleNext,2024-04-11 09:37:40.437110,"{""datapoint_count_new"":10}"
2306,4cc96efc-b412-4b00-932f-7c4d627cd3cf,test,user_prediction,2024-04-11 09:37:43.435389,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""over 50k""}"
2318,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,intro-test,handleNext,2024-04-11 09:37:49.878098,"{""datapoint_count_new"":3}"
2326,69cdc232-c8c6-4b2a-b132-4c035061ed67,intro-test,handleNext,2024-04-11 09:37:50.907678,"{""datapoint_count_new"":3}"
2330,4946bced-e4f2-4fb1-80ac-02fd99cd90c4,intro-test,handleNext,2024-04-11 09:37:52.496968,"{""datapoint_count_new"":2}"
2334,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:37:55.900616,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2337,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:37:57.576716,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
2341,0d9cade7-b753-482f-b446-a8f69fbf4144,intro-test,user_prediction,2024-04-11 09:37:58.356670,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
2348,69cdc232-c8c6-4b2a-b132-4c035061ed67,intro-test,user_prediction,2024-04-11 09:38:05.690828,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
2360,9128d6cc-0274-4c6f-8ae8-c5b8a675f883,intro-test,user_prediction,2024-04-11 09:38:13.683977,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""4""}"
